# Sensor 8 Forbestown, Taguig, Philippines (Purple Air/134160)
# https://aqicn.org/station/@248974/
# Hourly pm25
date,min,max,median,stddev
2023-04-16T00:00:00.000Z,39,46,42.8,2.106
2023-04-16T01:00:00.000Z,36,42.6,39,1.911
2023-04-16T02:00:00.000Z,36.9,47.5,38.4,2.974
2023-04-16T03:00:00.000Z,44.6,48.1,46.7,0.958
2023-04-16T04:00:00.000Z,41.8,48.1,43.7,1.714
2023-04-16T05:00:00.000Z,35.3,41,37.4,1.947
2023-04-16T06:00:00.000Z,32.9,41,37.6,2.205
2023-04-16T07:00:00.000Z,25,33.2,26.9,1.847
2023-04-16T08:00:00.000Z,24.6,27.7,25.8,0.741
2023-04-16T09:00:00.000Z,24.1,29.1,27.1,1.258
2023-04-16T10:00:00.000Z,27.6,31,29.2,0.82
2023-04-16T11:00:00.000Z,29.2,31.2,30.3,0.542
2023-04-16T12:00:00.000Z,28,30.2,29.1,0.701
2023-04-16T13:00:00.000Z,29.1,31.5,30,0.583
2023-04-16T14:00:00.000Z,31.5,34.9,32.85,0.911
2023-04-16T15:00:00.000Z,28.6,35.3,33.4,2.16
2023-04-16T16:00:00.000Z,27.2,30,28.45,0.802
2023-04-16T17:00:00.000Z,28.6,35.8,33.4,1.46
2023-04-16T18:00:00.000Z,30.1,42.3,34.79,3.025
2023-04-16T19:00:00.000Z,28.5,35.6,32.1,2.078
2023-04-16T20:00:00.000Z,35.4,38.4,37.25,0.747
2023-04-16T21:00:00.000Z,37.6,43,39.5,1.339
2023-04-16T22:00:00.000Z,41.7,46.7,43.5,1.287
2023-04-16T23:00:00.000Z,43.4,49.5,47,1.466
2023-04-17T00:00:00.000Z,47.9,51.1,49.6,0.787
2023-04-17T01:00:00.000Z,48.7,52.1,50.1,0.875
2023-04-17T02:00:00.000Z,48.5,51.8,49.7,0.882
2023-04-17T03:00:00.000Z,47.3,51.7,49.2,1.13
2023-04-17T04:00:00.000Z,38.4,49.9,43.8,3.28
2023-04-17T05:00:00.000Z,38,45.1,40.95,1.913
2023-04-17T06:00:00.000Z,34.7,43.8,40.79,3.188
2023-04-17T07:00:00.000Z,37,43.1,40.2,2.059
2023-04-17T08:00:00.000Z,35.8,38.5,37,0.702
2023-04-17T09:00:00.000Z,33.3,35.7,33.95,0.556
2023-04-17T10:00:00.000Z,33.4,42.5,36.2,2.165
2023-04-17T11:00:00.000Z,35,39.4,36.9,0.811
2023-04-17T12:00:00.000Z,34.2,35.8,35.2,0.39
2023-04-17T13:00:00.000Z,34.6,36.6,35.6,0.527
2023-04-17T14:00:00.000Z,34.2,36.2,35.5,0.5
2023-04-17T15:00:00.000Z,34.7,38.7,35.95,0.977
2023-04-17T16:00:00.000Z,35.1,36.8,36.1,0.53
2023-04-17T17:00:00.000Z,33.2,35.5,34.2,0.574
2023-04-17T18:00:00.000Z,33.1,38.7,36.2,1.581
2023-04-17T19:00:00.000Z,30.7,34.5,32.2,0.995
2023-04-17T20:00:00.000Z,30.7,33.2,31.6,0.649
2023-04-17T21:00:00.000Z,33.4,38.3,35.04,1.309
2023-04-17T22:00:00.000Z,37.3,39.8,38.7,0.588
2023-04-17T23:00:00.000Z,39.3,49,45.2,3.432
2023-04-18T00:00:00.000Z,43.7,50.1,48.6,1.616
2023-04-18T01:00:00.000Z,34.5,43.4,40.4,1.965
2023-04-18T02:00:00.000Z,17.6,33.1,27.2,5.365
2023-04-18T03:00:00.000Z,8.8,17.1,13.05,2.311
2023-04-18T04:00:00.000Z,4.7,11.4,8.35,2.115
2023-04-18T05:00:00.000Z,3,7.7,4.7,1.277
2023-04-18T06:00:00.000Z,2.3,3.7,3.1,0.394
2023-04-18T07:00:00.000Z,1.4,5.2,3,0.929
2023-04-18T08:00:00.000Z,2.2,4.6,3.3,0.567
2023-04-18T09:00:00.000Z,2.4,5.6,4.5,0.776
2023-04-18T10:00:00.000Z,4.5,14.7,7.4,2.745
2023-04-18T11:00:00.000Z,16.7,22,19.25,1.135
2023-04-18T12:00:00.000Z,4.3,18.7,12.5,6.002
2023-04-18T13:00:00.000Z,1.3,4.1,3.2,0.791
2023-04-18T14:00:00.000Z,0.2,2.1,0.85,0.454
2023-04-18T15:00:00.000Z,0,1.2,0.3,0.257
2023-04-18T16:00:00.000Z,0,1,0.3,0.284
2023-04-18T17:00:00.000Z,0,0.7,0.2,0.19
2023-04-18T18:00:00.000Z,0,6.3,0.9,2.085
2023-04-18T19:00:00.000Z,0.2,7.4,4.5,2.347
2023-04-18T20:00:00.000Z,0.5,2.8,1.45,0.6
2023-04-18T21:00:00.000Z,1,6.5,3.55,1.846
2023-04-18T22:00:00.000Z,1.9,5.8,3.9,0.976
2023-04-18T23:00:00.000Z,2,4.6,3.2,0.568
2023-04-19T00:00:00.000Z,0.8,2.7,1.8,0.608
2023-04-19T01:00:00.000Z,0.2,1.8,0.8,0.514
2023-04-19T02:00:00.000Z,0.9,3.1,2.6,0.597
2023-04-19T03:00:00.000Z,2.7,7.4,5.09,1.252
2023-04-19T04:00:00.000Z,5.9,9.1,6.9,0.845
2023-04-19T05:00:00.000Z,7.8,15.6,9.35,2.181
2023-04-19T06:00:00.000Z,10.8,16.8,14.2,1.524
2023-04-19T07:00:00.000Z,8.8,16.1,12.3,1.704
2023-04-19T08:00:00.000Z,6.7,24.2,15.3,6.144
2023-04-19T09:00:00.000Z,4.3,6.6,5.6,0.629
2023-04-19T10:00:00.000Z,6,19.4,11.85,4.293
2023-04-19T11:00:00.000Z,19.3,29.1,25.65,2.932
2023-04-19T12:00:00.000Z,19.9,31.4,29.3,2.515
2023-04-19T13:00:00.000Z,4.1,18.4,7.3,5.181
2023-04-19T14:00:00.000Z,4.4,9.1,7.85,1.438
2023-04-19T15:00:00.000Z,2.7,7.2,3.8,1.242
2023-04-19T16:00:00.000Z,2.9,5.8,4.95,0.942
2023-04-19T17:00:00.000Z,2.8,7.5,5,1.32
2023-04-19T18:00:00.000Z,5.2,7.8,6.7,0.709
2023-04-19T19:00:00.000Z,5.7,10,6.65,1.123
2023-04-19T20:00:00.000Z,8.3,14.9,9.5,2.469
2023-04-19T21:00:00.000Z,15.1,22,20.3,1.894
2023-04-19T22:00:00.000Z,17.9,22.4,20.1,1.01
2023-04-19T23:00:00.000Z,15.5,23.4,18.8,2.638
2023-04-20T00:00:00.000Z,6.7,19.9,15.45,4.306
2023-04-20T01:00:00.000Z,4.7,7.1,5.65,0.509
2023-04-20T02:00:00.000Z,5.5,7.2,6.3,0.48
2023-04-20T03:00:00.000Z,4.9,16.5,9.1,3.622
2023-04-20T04:00:00.000Z,2.9,8.9,4.25,1.388
2023-04-20T05:00:00.000Z,4.6,8.1,6.1,0.617
2023-04-20T06:00:00.000Z,3.5,10.4,5.4,1.869
2023-04-20T07:00:00.000Z,4.5,10.6,6,1.532
2023-04-20T08:00:00.000Z,9,26.4,13.05,5.204
2023-04-20T09:00:00.000Z,10.6,20,14.6,2.528
2023-04-20T10:00:00.000Z,1.9,11.2,3.5,2.348
2023-04-20T11:00:00.000Z,2.5,3.9,3.1,0.435
2023-04-20T12:00:00.000Z,3,8.4,6.2,1.727
2023-04-20T13:00:00.000Z,5.3,11.3,8.05,1.187
2023-04-20T14:00:00.000Z,8.3,16.5,11.25,2.057
2023-04-20T15:00:00.000Z,8.6,18,13.1,2.806
2023-04-20T16:00:00.000Z,15.6,20,18.55,1.064
2023-04-20T17:00:00.000Z,16.7,21.8,19.3,1.256
2023-04-20T18:00:00.000Z,19.3,43.9,21.1,5.19
2023-04-20T19:00:00.000Z,19.6,23.8,21.65,1.07
2023-04-20T20:00:00.000Z,19.7,24.7,22.6,1.359
2023-04-20T21:00:00.000Z,21.2,25.1,23.2,1.01
2023-04-20T22:00:00.000Z,24.5,32.6,27.6,2.131
2023-04-20T23:00:00.000Z,33,43.1,37.9,2.977
2023-04-21T00:00:00.000Z,43.3,60.2,52.7,4.641
2023-04-21T01:00:00.000Z,43.1,61,51.4,4.738
2023-04-21T02:00:00.000Z,17.5,40.3,25.5,5.914
2023-04-21T03:00:00.000Z,6.8,16.1,12.2,2.759
2023-04-21T04:00:00.000Z,3.1,8.7,5.9,1.813
2023-04-21T05:00:00.000Z,3.9,20.6,5.09,2.991
2023-04-21T06:00:00.000Z,35,46.5,39.4,2.951
2023-04-21T07:00:00.000Z,41,46.6,43.95,1.573
2023-04-21T08:00:00.000Z,31.7,47,36.7,4.307
2023-04-21T09:00:00.000Z,24.9,35.9,28.9,3.149
2023-04-21T10:00:00.000Z,26,47.6,30.9,6.304
2023-04-21T11:00:00.000Z,26.7,35.3,31.6,2.609
2023-04-21T12:00:00.000Z,24.8,32.6,29.4,2.003
2023-04-21T13:00:00.000Z,25.3,31.2,29.2,1.442
2023-04-21T14:00:00.000Z,27.8,30.6,28.9,0.8
2023-04-21T15:00:00.000Z,26.5,30.7,28.6,1.153
2023-04-21T16:00:00.000Z,26.2,32.1,29.6,1.555
2023-04-21T17:00:00.000Z,29.5,36.4,32.5,1.637
2023-04-21T18:00:00.000Z,25,29.3,26.1,1.094
2023-04-21T19:00:00.000Z,21.5,31.2,24.8,3.291
2023-04-21T20:00:00.000Z,27.6,31.7,29.9,1.176
2023-04-21T21:00:00.000Z,24.2,29.1,26.2,1.517
2023-04-21T22:00:00.000Z,23.3,27.1,24.65,0.954
2023-04-21T23:00:00.000Z,25.8,47,33.1,7.997
2023-04-22T00:00:00.000Z,47,70.4,63.45,8.021
2023-04-22T01:00:00.000Z,45.1,67.2,53.3,8.414
2023-04-22T02:00:00.000Z,35.4,49.1,41.75,3.612
2023-04-22T03:00:00.000Z,19.4,40,29.5,5.912
2023-04-22T04:00:00.000Z,14.1,20.1,17.2,1.699
2023-04-22T05:00:00.000Z,14.7,18.7,16.5,0.873
2023-04-22T06:00:00.000Z,17.2,25.8,20.9,2.465
2023-04-22T07:00:00.000Z,21.2,28.2,25.5,2.108
2023-04-22T08:00:00.000Z,22.3,26.4,24.6,1.362
2023-04-22T09:00:00.000Z,22.1,26.7,23.95,1.112
2023-04-22T10:00:00.000Z,22.3,28,24.7,1.613
2023-04-22T11:00:00.000Z,28.7,34.3,32.75,1.365
2023-04-22T12:00:00.000Z,19.6,33.1,28.35,5.146
2023-04-22T13:00:00.000Z,19.2,23.8,20.8,0.914
2023-04-22T14:00:00.000Z,20.2,22.7,21.55,0.491
2023-04-22T15:00:00.000Z,22.4,29,27,1.494
2023-04-22T16:00:00.000Z,22.4,27.1,25.5,1.064
2023-04-22T17:00:00.000Z,20.6,27,22.95,1.819
2023-04-22T18:00:00.000Z,22.2,28.3,25.25,1.866
2023-04-22T19:00:00.000Z,22.5,27.2,24.35,1.363
2023-04-22T20:00:00.000Z,21.5,23,22.5,0.398
2023-04-22T21:00:00.000Z,22.4,28.9,24.85,2.053
2023-04-22T22:00:00.000Z,28.4,41.1,33.7,3.445
2023-04-22T23:00:00.000Z,35,46,39.7,3.109
2023-04-23T00:00:00.000Z,19.8,37.7,34.45,7.53
2023-04-23T01:00:00.000Z,7.7,20.8,14.5,3.772
2023-04-23T02:00:00.000Z,2.3,10.5,4.45,2.504
2023-04-23T03:00:00.000Z,2.2,3.9,3.2,0.407
2023-04-23T04:00:00.000Z,3.1,5.4,4.75,0.603
2023-04-23T05:00:00.000Z,4.3,5.7,5.2,0.357
2023-04-23T06:00:00.000Z,5.1,9.4,6,1.231
2023-04-23T07:00:00.000Z,7.2,14.4,12.1,2.368
2023-04-23T08:00:00.000Z,13.8,18.9,15.4,1.501
2023-04-23T09:00:00.000Z,16.6,25.4,20.75,1.972
2023-04-23T10:00:00.000Z,24.6,33.4,31.8,2.889
2023-04-23T11:00:00.000Z,25.8,31.8,29.3,1.589
2023-04-23T12:00:00.000Z,24.7,26.9,25.65,0.529
2023-04-23T13:00:00.000Z,26.6,28.9,28,0.551
2023-04-23T14:00:00.000Z,23.2,27.6,25.35,1.31
2023-04-23T15:00:00.000Z,20.1,25,22.75,1.189
2023-04-23T16:00:00.000Z,18,21.1,19.8,0.816
2023-04-23T17:00:00.000Z,17.6,19.4,18.45,0.499
2023-04-23T18:00:00.000Z,18.7,21.9,20.1,0.899
2023-04-23T19:00:00.000Z,18.3,28.2,19.7,1.848
2023-04-23T20:00:00.000Z,18.3,29.8,22.95,3.679
2023-04-23T21:00:00.000Z,19,23.5,21.4,1.215
2023-04-23T22:00:00.000Z,19.8,22.9,21.75,0.914
2023-04-23T23:00:00.000Z,21,25.4,23.05,1.225
2023-04-24T00:00:00.000Z,23.9,31.7,25.9,2.574
2023-04-24T01:00:00.000Z,19.4,32,21.5,3.67
2023-04-24T02:00:00.000Z,18.5,24.5,21.4,1.431
2023-04-24T03:00:00.000Z,19.3,36.4,29.4,6.127
2023-04-24T04:00:00.000Z,20.5,32.8,28.2,3.918
2023-04-24T05:00:00.000Z,27.6,44.1,34.15,4.567
2023-04-24T06:00:00.000Z,12.2,33.1,15.9,7.231
2023-04-24T07:00:00.000Z,9.5,12.5,11,0.836
2023-04-24T08:00:00.000Z,9,16.1,12,1.748
2023-04-24T09:00:00.000Z,15.8,24.7,21.45,2.695
2023-04-24T10:00:00.000Z,22.5,26.5,24.45,0.971
2023-04-24T11:00:00.000Z,21,25.9,23.9,1.036
2023-04-24T12:00:00.000Z,22.8,30.9,25.75,1.872
2023-04-24T13:00:00.000Z,24.2,32.7,27.8,2.813
2023-04-24T14:00:00.000Z,20.8,30.4,24.6,2.681
2023-04-24T15:00:00.000Z,19.8,25.9,24.45,1.755
2023-04-24T16:00:00.000Z,18.3,24.1,19.55,1.535
2023-04-24T17:00:00.000Z,18.9,20.7,19.6,0.44
2023-04-24T18:00:00.000Z,18.2,22.6,19.35,1.114
2023-04-24T19:00:00.000Z,21.4,24,22.35,0.559
2023-04-24T20:00:00.000Z,20.4,24.2,21.8,1.195
2023-04-24T21:00:00.000Z,23.6,27.7,26.15,1.018
2023-04-24T22:00:00.000Z,26.1,29.9,27.5,0.955
2023-04-24T23:00:00.000Z,28.9,32,29.9,0.766
2023-04-25T00:00:00.000Z,27.2,33.1,30.1,1.63
2023-04-25T01:00:00.000Z,28.2,33.1,30.55,1.211
2023-04-25T02:00:00.000Z,26.7,30.7,28.85,1.163
2023-04-25T03:00:00.000Z,20.2,27.9,24.8,2.045
2023-04-25T04:00:00.000Z,17.2,20.4,18.89,0.744
2023-04-25T05:00:00.000Z,16.8,19.4,18.2,0.729
2023-04-25T06:00:00.000Z,14.8,21.3,18.6,1.704
2023-04-25T07:00:00.000Z,15.5,20,18.5,1.153
2023-04-25T08:00:00.000Z,16.9,21.4,19.3,1.22
2023-04-25T09:00:00.000Z,8.6,17.3,10,2.311
2023-04-25T10:00:00.000Z,9.8,19.8,15.5,2.888
2023-04-25T11:00:00.000Z,16.4,28.8,26.8,4.812
2023-04-25T12:00:00.000Z,20.6,28.1,26.15,1.999
2023-04-25T13:00:00.000Z,10.6,21.8,14.95,3.793
2023-04-25T14:00:00.000Z,9.7,15.2,13.3,1.484
2023-04-25T15:00:00.000Z,14.1,19.2,16.39,1.255
2023-04-25T16:00:00.000Z,15.8,22.5,19.89,1.723
2023-04-25T17:00:00.000Z,8.2,17.2,10.5,2.156
2023-04-25T18:00:00.000Z,10.5,14.2,12.4,0.952
2023-04-25T19:00:00.000Z,11.6,18.1,14.35,1.794
2023-04-25T20:00:00.000Z,13.3,19.2,16.39,1.584
2023-04-25T21:00:00.000Z,19.3,27.9,21.4,2.707
2023-04-25T22:00:00.000Z,15.9,21.6,19.3,1.486
2023-04-25T23:00:00.000Z,12.2,26.4,17.25,3.889
2023-04-26T00:00:00.000Z,19.1,29,23.2,2.777
2023-04-26T01:00:00.000Z,19.7,26.6,23.8,1.91
2023-04-26T02:00:00.000Z,17.3,25.1,21.5,1.513
2023-04-26T03:00:00.000Z,15.5,20.4,17.8,1.119
2023-04-26T04:00:00.000Z,14.6,34.9,22.4,5.536
2023-04-26T05:00:00.000Z,11.8,16.6,13.6,1.258
2023-04-26T06:00:00.000Z,7.1,12.1,9,1.359
2023-04-26T07:00:00.000Z,10.2,15.8,12.2,1.459
2023-04-26T08:00:00.000Z,15,19.5,17.45,1.018
2023-04-26T09:00:00.000Z,17.9,20.1,19.2,0.661
2023-04-26T10:00:00.000Z,17.4,22.3,19.95,1.216
2023-04-26T11:00:00.000Z,22.9,31.8,27.5,2.431
2023-04-26T12:00:00.000Z,25.5,33.7,29.8,1.957
2023-04-26T13:00:00.000Z,18.7,25.4,20.85,1.547
2023-04-26T14:00:00.000Z,15.3,23.6,20.7,2.221
2023-04-26T15:00:00.000Z,10.6,16.8,13.1,1.5
2023-04-26T16:00:00.000Z,8.8,15.8,11.65,1.872
2023-04-26T17:00:00.000Z,9,12.7,10,1.051
2023-04-26T18:00:00.000Z,9,14.7,10.3,1.254
2023-04-26T19:00:00.000Z,15.4,28.7,21.7,3.136
2023-04-26T20:00:00.000Z,20,30.4,26.75,3.173
2023-04-26T21:00:00.000Z,22,38.9,29.05,4.413
2023-04-26T22:00:00.000Z,23.7,33.8,26,3.029
2023-04-26T23:00:00.000Z,20.4,32.9,27.3,3.144
2023-04-27T00:00:00.000Z,17.7,21.8,19.25,0.865
2023-04-27T01:00:00.000Z,11.2,18.5,16.2,2.288
2023-04-27T02:00:00.000Z,12.1,15.6,13.45,0.942
2023-04-27T03:00:00.000Z,10.6,16.3,13.6,1.626
2023-04-27T04:00:00.000Z,10.1,16.8,13.4,2.011
2023-04-27T05:00:00.000Z,10.7,17,13.1,1.482
2023-04-27T06:00:00.000Z,11.5,18.8,15.5,1.861
2023-04-27T07:00:00.000Z,12.7,20.6,16.25,2.327
2023-04-27T08:00:00.000Z,13.4,17.7,14.7,1.016
2023-04-27T09:00:00.000Z,12.4,17.8,15.15,1.604
2023-04-27T10:00:00.000Z,13.6,19.8,17.2,1.64
2023-04-27T11:00:00.000Z,17.7,25.1,21.2,1.946
2023-04-27T12:00:00.000Z,18.2,28.7,24,3.724
2023-04-27T13:00:00.000Z,14.3,23.6,18.7,2.826
2023-04-27T14:00:00.000Z,7.3,13.5,9.4,1.433
2023-04-27T15:00:00.000Z,5.8,8.7,6.8,0.856
2023-04-27T16:00:00.000Z,5.3,6.8,5.8,0.416
2023-04-27T17:00:00.000Z,5.3,6.7,6,0.388
2023-04-27T18:00:00.000Z,6.8,16.7,9.9,2.756
2023-04-27T19:00:00.000Z,13.6,27.7,18.1,4.874
2023-04-27T20:00:00.000Z,20.8,26.7,24.4,1.433
2023-04-27T21:00:00.000Z,16.7,21.2,19.1,1.171
2023-04-27T22:00:00.000Z,15.9,35.6,27.8,8.221
2023-04-27T23:00:00.000Z,25.8,34,30.75,2.742
2023-04-28T00:00:00.000Z,21.6,30.8,28.2,3.164
2023-04-28T01:00:00.000Z,23.1,30.5,26.4,2.464
2023-04-28T02:00:00.000Z,16.6,26.9,23.75,3.251
2023-04-28T03:00:00.000Z,8.6,17.5,11.2,2.413
2023-04-28T04:00:00.000Z,7.3,10.2,9.1,0.787
2023-04-28T05:00:00.000Z,9.4,15.5,11.75,1.574
2023-04-28T06:00:00.000Z,10.9,17.7,13,1.813
2023-04-28T07:00:00.000Z,14.3,21.1,19.14,2.095
2023-04-28T08:00:00.000Z,13.5,19.7,18.2,1.631
2023-04-28T09:00:00.000Z,11.2,19.7,15.2,2.404
2023-04-28T10:00:00.000Z,20.1,31.8,25.3,3.06
2023-04-28T11:00:00.000Z,31.3,35.9,34.7,1.125
2023-04-28T12:00:00.000Z,26.7,34.9,28.7,2.448
2023-04-28T13:00:00.000Z,19.7,27.3,22.3,2.22
2023-04-28T14:00:00.000Z,15.1,21.1,18.2,1.754
2023-04-28T15:00:00.000Z,14.8,20.3,16.14,1.11
2023-04-28T16:00:00.000Z,14.4,18.6,16.75,1.27
2023-04-28T17:00:00.000Z,12.7,17.9,15.6,1.437
2023-04-28T18:00:00.000Z,8.6,14.3,11.4,1.688
2023-04-28T19:00:00.000Z,7.8,12,9.6,1.14
2023-04-28T20:00:00.000Z,9.9,31.8,11.6,9.133
2023-04-28T21:00:00.000Z,16.4,33.8,30.9,3.615
2023-04-28T22:00:00.000Z,29.9,35.1,32.2,1.334
2023-04-28T23:00:00.000Z,31.2,40.9,37.5,2.758
2023-04-29T00:00:00.000Z,18.4,38.6,20.6,5.293
2023-04-29T01:00:00.000Z,19,33.4,28.2,4.918
2023-04-29T02:00:00.000Z,18.4,34.7,24.95,5.389
2023-04-29T03:00:00.000Z,1.5,22.8,9.05,6.074
2023-04-29T04:00:00.000Z,0,3.9,0.8,0.922
2023-04-29T05:00:00.000Z,0,4.8,0.55,1.199
2023-04-29T06:00:00.000Z,0,0.8,0.2,0.23
2023-04-29T07:00:00.000Z,0,0.2,0.1,0.08
2023-04-29T08:00:00.000Z,0,0.5,0.1,0.186
2023-04-29T09:00:00.000Z,0.1,7.7,3.5,2.132
2023-04-29T10:00:00.000Z,2.1,10.1,6.95,1.996
2023-04-29T11:00:00.000Z,12,30.4,22.9,4.461
2023-04-29T12:00:00.000Z,17.3,32.1,27.9,4.471
2023-04-29T13:00:00.000Z,1.9,29.4,3.1,7.942
2023-04-29T14:00:00.000Z,0,2.8,0.5,0.867
2023-04-29T15:00:00.000Z,0,0.7,0.3,0.185
2023-04-29T16:00:00.000Z,0,1.1,0.3,0.292
2023-04-29T17:00:00.000Z,0,1,0.1,0.287
2023-04-29T18:00:00.000Z,0.1,3.1,0.7,1.037
2023-04-29T19:00:00.000Z,0.7,3.5,2.2,0.837
2023-04-29T20:00:00.000Z,0.5,3.5,2.45,0.754
2023-04-29T21:00:00.000Z,2.1,5.2,4.2,0.571
2023-04-29T22:00:00.000Z,5.4,25,20.5,6.802
2023-04-29T23:00:00.000Z,6.6,24,10.4,6.085
2023-04-30T00:00:00.000Z,16.6,19.7,18.05,0.787
2023-04-30T01:00:00.000Z,8.7,25.2,14.3,3.457
2023-04-30T02:00:00.000Z,18.2,30,27.7,2.459
2023-04-30T03:00:00.000Z,0,27.4,10.5,10.888
2023-04-30T04:00:00.000Z,0,0.1,0.05,0.05
2023-04-30T09:00:00.000Z,0,1.4,0.2,0.395
2023-04-30T10:00:00.000Z,0.8,17.1,9.19,4.025
2023-04-30T11:00:00.000Z,14.5,24.5,21.4,2.491
2023-04-30T12:00:00.000Z,17.8,29.7,22.65,2.738
2023-04-30T13:00:00.000Z,7.2,18.5,9.69,3.211
2023-04-30T14:00:00.000Z,7.6,9.5,8.5,0.516
2023-04-30T15:00:00.000Z,5.1,10.7,7.2,2.054
2023-04-30T16:00:00.000Z,6,8.9,7,0.806
2023-04-30T17:00:00.000Z,8,17,12.7,2.975
2023-04-30T18:00:00.000Z,10.8,17.2,12.9,1.833
2023-04-30T19:00:00.000Z,11.1,14,12.3,0.71
2023-04-30T20:00:00.000Z,12,17,15.4,1.252
2023-04-30T21:00:00.000Z,16.4,24.5,18.75,2.231
2023-04-30T22:00:00.000Z,23,31.8,27,2.752
2023-04-30T23:00:00.000Z,24.9,35.2,31.05,2.077
2023-05-01T00:00:00.000Z,17.3,28.3,23.95,2.623
2023-05-01T01:00:00.000Z,18.9,24.1,21,1.392
2023-05-01T02:00:00.000Z,0.6,19.6,8,6.449
2023-05-01T03:00:00.000Z,0,1,0.2,0.275
2023-05-01T04:00:00.000Z,0,2.3,0.1,0.514
2023-05-01T05:00:00.000Z,0,0.3,0.05,0.122
2023-05-01T06:00:00.000Z,0,1.4,0.5,0.405
2023-05-01T07:00:00.000Z,0,0.4,0.1,0.148
2023-05-01T08:00:00.000Z,0,3.6,0.8,1.175
2023-05-01T09:00:00.000Z,0.7,5,2.7,1.253
2023-05-01T10:00:00.000Z,5,7,5.8,0.454
2023-05-01T11:00:00.000Z,1.9,4.4,3.35,0.71
2023-05-01T12:00:00.000Z,4.5,18.4,14.7,4.64
2023-05-01T13:00:00.000Z,10,18,14.35,1.933
2023-05-01T14:00:00.000Z,0.7,8.3,3.3,1.918
2023-05-01T15:00:00.000Z,0.2,2.5,1.1,0.607
2023-05-01T16:00:00.000Z,0,1.9,0.8,0.425
2023-05-01T17:00:00.000Z,0.8,3.9,2.85,0.823
2023-05-01T18:00:00.000Z,1.3,3.7,2.45,0.544
2023-05-01T19:00:00.000Z,1,3.3,2.29,0.601
2023-05-01T20:00:00.000Z,0,1.6,0.35,0.412
2023-05-01T21:00:00.000Z,0.1,8.4,1.7,2.423
2023-05-01T22:00:00.000Z,8.8,24.2,17.05,5.311
2023-05-01T23:00:00.000Z,19.6,25.4,21.3,1.43
2023-05-02T00:00:00.000Z,6.1,29.3,15.6,5.948
2023-05-02T01:00:00.000Z,0.4,5.2,2.4,1.309
2023-05-02T02:00:00.000Z,0.2,2.3,0.7,0.501
2023-05-02T03:00:00.000Z,0,3.5,0.6,1.061
2023-05-02T04:00:00.000Z,0,0.3,0.1,0.087
2023-05-02T05:00:00.000Z,0,0.2,0.05,0.075
2023-05-02T06:00:00.000Z,0,0.9,0.2,0.268
2023-05-02T07:00:00.000Z,0,0.4,0.1,0.142
2023-05-02T08:00:00.000Z,0,0.4,0.05,0.141
2023-05-02T09:00:00.000Z,0,0.4,0.1,0.118
2023-05-02T10:00:00.000Z,0.2,4.8,2.4,1.443
2023-05-02T11:00:00.000Z,2.8,6.3,4.3,0.768
2023-05-02T12:00:00.000Z,2.7,5.9,4.8,0.807
2023-05-02T13:00:00.000Z,2.6,14,6.9,2.925
2023-05-02T14:00:00.000Z,1.6,5.5,3.65,1.141
2023-05-02T15:00:00.000Z,0.8,2.8,1.6,0.499
2023-05-02T16:00:00.000Z,0.1,2.5,0.8,0.773
2023-05-02T17:00:00.000Z,0.1,4.2,0.55,1.327
2023-05-02T18:00:00.000Z,0.9,12.8,2.2,3.008
2023-05-02T19:00:00.000Z,6.4,15.6,9.9,2.863
2023-05-02T20:00:00.000Z,1.3,7.4,2.65,2.194
2023-05-02T21:00:00.000Z,1.1,3.5,2.4,0.651
2023-05-02T22:00:00.000Z,0.7,4,2.1,0.96
2023-05-02T23:00:00.000Z,3.5,6.7,5.7,0.832
2023-05-03T00:00:00.000Z,3.6,5.3,4.3,0.461
2023-05-03T01:00:00.000Z,1.6,17.8,9.8,5.527
2023-05-03T02:00:00.000Z,3.7,11.1,7.25,1.68
2023-05-03T03:00:00.000Z,0,3.6,0.15,0.841
2023-05-03T04:00:00.000Z,0,0.3,0.1,0.086
2023-05-03T05:00:00.000Z,0,0.7,0.1,0.197
2023-05-03T06:00:00.000Z,0,0.2,0.1,0.087
2023-05-03T07:00:00.000Z,0.1,8.2,5.65,1.884
2023-05-03T08:00:00.000Z,3.5,5.7,4.8,0.621
2023-05-03T09:00:00.000Z,0.8,5.3,3.2,1.142
2023-05-03T10:00:00.000Z,0.2,4,1.05,1.115
2023-05-03T11:00:00.000Z,1.1,19.3,4.15,4.306
2023-05-03T12:00:00.000Z,5.6,18.3,8.69,3.919
2023-05-03T13:00:00.000Z,3.3,7.8,4.5,0.91
2023-05-03T14:00:00.000Z,1.2,8.9,3.6,1.72
2023-05-03T15:00:00.000Z,0.2,2.2,0.7,0.68
2023-05-03T16:00:00.000Z,0.4,2.9,1.9,0.672
2023-05-03T17:00:00.000Z,0,2.8,1.55,0.674
2023-05-03T18:00:00.000Z,0,0.2,0.1,0.071
2023-05-03T19:00:00.000Z,0,3.7,1.5,0.953
2023-05-03T20:00:00.000Z,2.5,10.8,3.2,2.298
2023-05-03T21:00:00.000Z,3.6,7.9,4.75,1.176
2023-05-03T22:00:00.000Z,4.3,7.2,5.8,0.716
2023-05-03T23:00:00.000Z,5.7,10.3,8.65,1.213
2023-05-04T00:00:00.000Z,6.1,17,9.1,3.499
2023-05-04T01:00:00.000Z,1.8,18.8,4.8,4.966
2023-05-04T02:00:00.000Z,13.1,18,15.8,1.131
